fitness sex f_coeff immGG id cohort
0 Male 0.115047454833984 0.18994140625 518 1994
0 Female 0.039794921875 0.452880859375 519 1994
0 Male 0.0843658447265625 0.5419921875 520 1994
0 Female 0.04180908203125 0.4365234375 521 1994
0 Female 0.138618469238281 0.48095703125 522 1994
0 Female 0.0308990478515625 0.3916015625 523 1994
0 Male 0.102680206298828 0.22119140625 524 1994
0 Female 0.05889892578125 0.3564453125 525 1994
0 Male 0.0228004455566406 0.51806640625 526 1994
0 Female 0.064605712890625 0.36181640625 527 1994
0 Male 0.149520874023438 0.26611328125 528 1994
0 Male 0.0519866943359375 0.3994140625 529 1994
0 Male 0.0956039428710938 0.412109375 530 1994
0 Female 0.0554332733154297 0.376953125 531 1994
0 Female 0.0908012390136719 0.326904296875 532 1994
0 Female 0.0316352844238281 0.36279296875 533 1994
0 Male 0.0931816101074219 0.57958984375 534 1994
0 Male 0 0.4716796875 535 1994
0 Male 0.0539093017578125 0.38525390625 536 1994
0 Male 0.0653152465820312 0.3720703125 537 1994
0 Male 0.0306777954101562 0.44873046875 538 1994
0 Male 0.0608711242675781 0.44677734375 539 1994
0 Male 0.0597381591796875 0.33154296875 540 1994
0 Female 0.0597381591796875 0.33154296875 541 1994
0 Female 0.048858642578125 0.3271484375 542 1994
0 Male 0.048858642578125 0.3271484375 543 1994
0 Male 0.044464111328125 0.412109375 544 1994
0 Male 0.044464111328125 0.412109375 545 1994
0 Female 0.0107421875 0.564453125 546 1994
0 Male 0.247695922851562 0.22216796875 547 1994
0 Male 0.102287292480469 0.46826171875 548 1994
0 Female 0.110004425048828 0.25341796875 549 1994
0 Female 0.04180908203125 0.4365234375 550 1994
0 Female 0.138618469238281 0.48095703125 551 1994
0 Female 0.0308990478515625 0.3916015625 552 1994
0 Female 0.0227279663085938 0.472412109375 553 1994
0 Female 0.0239200592041016 0.580078125 554 1994
0 Female 0.05889892578125 0.3564453125 555 1994
0 Female 0.03564453125 0.52880859375 556 1994
0 Male 0.0233306884765625 0.5009765625 557 1994
0 Male 0.0653152465820312 0.3720703125 558 1994
0 Female 0.0597381591796875 0.33154296875 559 1994
0 Male 0.048858642578125 0.3271484375 560 1994
0 Male 0.0107421875 0.564453125 561 1994
0 Female 0.102287292480469 0.46826171875 562 1994
0 Male 0.0843658447265625 0.5419921875 563 1994
12 Male 0.123386383056641 0.37451171875 566 1995
2 Male 0.0565395355224609 0.341064453125 567 1995
3 Male 0.0863990783691406 0.28271484375 568 1995
0 Male 0.0608711242675781 0.44677734375 569 1995
1 Male 0.0712890625 0.4765625 570 1995
2 Male 0.0807380676269531 0.28515625 571 1995
15 Male 0.048858642578125 0.3271484375 572 1995
3 Male 0.0463676452636719 0.4140625 573 1995
3 Male 0.0983409881591797 0.353759765625 574 1995
8 Male 0.044464111328125 0.412109375 575 1995
10 Male 0.044464111328125 0.412109375 576 1995
2 Male 0.0550155639648438 0.4384765625 577 1995
7 Male 0.0646266937255859 0.450927734375 578 1995
8 Male 0.0807380676269531 0.28515625 579 1995
14 Female 0.030487060546875 0.37646484375 580 1995
12 Female 0.030487060546875 0.37646484375 581 1995
6 Female 0.0565395355224609 0.341064453125 582 1995
4 Female 0.0463676452636719 0.4140625 583 1995
6 Female 0.0204010009765625 0.5830078125 584 1995
8 Female 0.0682353973388672 0.451171875 585 1995
3 Female 0.107315063476562 0.25 586 1995
16 Female 0.056915283203125 0.373046875 587 1995
13 Female 0.107315063476562 0.25 588 1995
10 Female 0.075439453125 0.47705078125 589 1995
15 Female 0.0386123657226562 0.3505859375 590 1995
17 Female 0.0618896484375 0.38525390625 591 1995
4 Female 0.0308990478515625 0.3916015625 592 1995
4 Female 0.0233306884765625 0.5009765625 593 1995
11 Female 0.0828323364257812 0.37158203125 594 1995
5 Female 0.0718917846679688 0.4921875 595 1995
1 Female 0.0864410400390625 0.435546875 596 1995
3 Female 0.030487060546875 0.37646484375 597 1995
0 Male 0.0359458923339844 0.60009765625 598 1995
0 Female 0.0186843872070312 0.68505859375 599 1995
0 Female 0.044464111328125 0.412109375 600 1995
0 Male 0.030487060546875 0.37646484375 601 1995
0 Female 0.0786819458007812 0.38916015625 602 1995
0 Female 0.0107421875 0.564453125 603 1995
0 Male 0.0937910079956055 0.286376953125 604 1995
2 Male 0.0737133026123047 0.2587890625 605 1995
0 Female 0.0640792846679688 0.41943359375 606 1995
0 Male 0.040802001953125 0.3759765625 607 1995
0 Female 0.040802001953125 0.3759765625 608 1995
0 Female 0.04180908203125 0.4365234375 609 1995
0 Male 0.133743286132812 0.19580078125 610 1995
0 Male 0.133743286132812 0.19580078125 611 1995
0 Male 0.0550155639648438 0.4384765625 612 1995
0 Female 0.0812692642211914 0.530517578125 613 1995
0 Female 0.0807380676269531 0.28515625 614 1995
0 Male 0.0807380676269531 0.28515625 615 1995
0 Female 0.0463676452636719 0.4140625 616 1995
0 Male 0.0663681030273438 0.2578125 617 1995
0 Male 0.178970336914062 0.3583984375 618 1995
0 Male 0.0804424285888672 0.318115234375 619 1995
0 Male 0.0214776992797852 0.480712890625 620 1995
0 Male 0.0214776992797852 0.480712890625 621 1995
0 Male 0 0.75048828125 622 1995
0 Male 0.0802040100097656 0.549072265625 623 1995
0 Female 0.0923471450805664 0.463623046875 624 1995
0 Female 0.0192279815673828 0.564453125 625 1995
0 Female 0.0549507141113281 0.6865234375 626 1995
0 Male 0.0549507141113281 0.6865234375 627 1995
0 Female 0.123386383056641 0.37451171875 628 1995
0 Male 0.113059997558594 0.373046875 629 1995
0 Female 0.0863990783691406 0.28271484375 630 1995
0 Male 0.07177734375 0.545654296875 631 1995
0 Male 0.0911064147949219 0.41259765625 632 1995
0 Female 0.0839462280273438 0.5194091796875 633 1995
0 Male 0.0386123657226562 0.3505859375 634 1995
0 Male 0.0827360153198242 0.4176025390625 635 1995
0 Male 0.0335235595703125 0.46826171875 636 1995
0 Male 0.0915908813476562 0.37646484375 637 1995
0 Male 0.0718917846679688 0.4921875 638 1995
0 Male 0.0718917846679688 0.4921875 639 1995
0 Female 0.0233306884765625 0.5517578125 640 1995
0 Male 0.0233306884765625 0.5517578125 641 1995
0 Female 0.107315063476562 0.25 642 1995
0 Male 0.048858642578125 0.3271484375 643 1995
0 Female 0.192230224609375 0.45361328125 644 1995
0 Male 0.0983409881591797 0.353759765625 645 1995
0 Female 0.0983409881591797 0.353759765625 646 1995
0 Female 0.05889892578125 0.3564453125 647 1995
1 Male 0 0.51806640625 648 1995
0 Female 0.0618896484375 0.38525390625 649 1995
0 Female 0.0618896484375 0.38525390625 650 1995
0 Female 0.0233306884765625 0.5009765625 651 1995
0 Male 0.0565395355224609 0.341064453125 652 1995
0 Male 0.0608711242675781 0.44677734375 653 1995
0 Female 0.0826148986816406 0.438720703125 654 1995
0 Female 0.0577602386474609 0.4609375 655 1995
0 Female 0.0577602386474609 0.4609375 656 1995
0 Female 0.0511970520019531 0.41748046875 657 1995
0 Male 0.0511970520019531 0.41748046875 658 1995
0 Male 0.0908012390136719 0.326904296875 659 1995
0 Male 0.0908012390136719 0.326904296875 660 1995
0 Female 0.056915283203125 0.373046875 661 1995
0 Female 0.0519866943359375 0.3994140625 662 1995
0 Female 0.0519866943359375 0.3994140625 663 1995
0 Male 0.03564453125 0.52880859375 664 1995
0 Female 0.025543212890625 0.57958984375 665 1995
0 Male 0.0186843872070312 0.68505859375 666 1995
0 Female 0.044464111328125 0.412109375 667 1995
0 Male 0.030487060546875 0.37646484375 668 1995
0 Male 0.0107421875 0.564453125 669 1995
0 Female 0.0937910079956055 0.286376953125 670 1995
0 Female 0.0712890625 0.4765625 671 1995
0 Female 0.0640792846679688 0.41943359375 672 1995
0 Female 0.040802001953125 0.3759765625 673 1995
0 Male 0.040802001953125 0.3759765625 674 1995
0 Male 0.0519485473632812 0.375 675 1995
0 Male 0.183263778686523 0.1904296875 676 1995
0 Male 0.0812692642211914 0.530517578125 677 1995
0 Male 0.0807380676269531 0.28515625 678 1995
0 Female 0.0588722229003906 0.52392578125 679 1995
0 Female 0.0663681030273438 0.2578125 680 1995
0 Female 0.0804424285888672 0.318115234375 681 1995
0 Male 0.0214776992797852 0.480712890625 682 1995
0 Female 0.0214776992797852 0.480712890625 683 1995
0 Female 0 0.75048828125 684 1995
0 Female 0.0802040100097656 0.549072265625 685 1995
0 Female 0.0192279815673828 0.564453125 686 1995
0 Female 0.0549507141113281 0.6865234375 687 1995
0 Female 0.0549507141113281 0.6865234375 688 1995
0 Male 0.056640625 0.4453125 689 1995
0 Female 0.113059997558594 0.373046875 690 1995
0 Female 0.075439453125 0.47705078125 691 1995
0 Female 0.0911064147949219 0.41259765625 692 1995
0 Female 0.0839462280273438 0.5194091796875 693 1995
0 Female 0.0827360153198242 0.4176025390625 694 1995
0 Male 0.0335235595703125 0.46826171875 695 1995
0 Female 0.0915908813476562 0.37646484375 696 1995
0 Female 0.0718917846679688 0.4921875 697 1995
0 Male 0.0239830017089844 0.44189453125 698 1995
0 Female 0.0233306884765625 0.5517578125 699 1995
0 Female 0.0233306884765625 0.5517578125 700 1995
0 Male 0.0961380004882812 0.289794921875 701 1995
0 Female 0.048858642578125 0.3271484375 702 1995
0 Female 0.192230224609375 0.45361328125 703 1995
0 Female 0.0983409881591797 0.353759765625 704 1995
0 Female 0.0983409881591797 0.353759765625 705 1995
0 Male 0.123386383056641 0.37451171875 706 1995
0 Male 0.05889892578125 0.3564453125 707 1995
0 Female 0 0.51806640625 708 1995
0 Male 0.0618896484375 0.38525390625 709 1995
0 Male 0.0618896484375 0.38525390625 710 1995
0 Male 0.0204010009765625 0.5830078125 711 1995
0 Male 0.06591796875 0.5859375 712 1995
0 Male 0.0565395355224609 0.341064453125 713 1995
0 Female 0.0663909912109375 0.406005859375 714 1995
0 Female 0.0826148986816406 0.438720703125 715 1995
0 Female 0.0577602386474609 0.4609375 716 1995
0 Female 0.0511970520019531 0.41748046875 717 1995
0 Female 0.0836715698242188 0.37939453125 718 1995
0 Male 0.0908012390136719 0.326904296875 719 1995
0 Male 0.0908012390136719 0.326904296875 720 1995
0 Male 0.056915283203125 0.373046875 721 1995
0 Female 0.056915283203125 0.373046875 722 1995
0 Female 0.0519866943359375 0.3994140625 723 1995
0 Male 0.025543212890625 0.57958984375 724 1995
0 Female 0.0186843872070312 0.68505859375 725 1995
0 Female 0.030487060546875 0.37646484375 726 1995
0 Male 0.0107421875 0.564453125 727 1995
0 Male 0.0937910079956055 0.286376953125 728 1995
0 Female 0.0712890625 0.4765625 729 1995
0 Male 0.0308990478515625 0.3916015625 730 1995
0 Female 0.040802001953125 0.3759765625 731 1995
0 Male 0.040802001953125 0.3759765625 732 1995
0 Male 0.0519485473632812 0.375 733 1995
0 Male 0.109504699707031 0.2578125 734 1995
0 Male 0.0812692642211914 0.530517578125 735 1995
0 Female 0.0807380676269531 0.28515625 736 1995
0 Male 0.0588722229003906 0.52392578125 737 1995
0 Male 0.0804424285888672 0.318115234375 738 1995
0 Female 0.0214776992797852 0.480712890625 739 1995
0 Male 0.0214776992797852 0.480712890625 740 1995
0 Male 0 0.75048828125 741 1995
0 Male 0.0802040100097656 0.549072265625 742 1995
0 Female 0.0192279815673828 0.564453125 743 1995
0 Female 0.0549507141113281 0.6865234375 744 1995
0 Female 0.113059997558594 0.373046875 745 1995
0 Male 0.0911064147949219 0.41259765625 746 1995
0 Female 0.0839462280273438 0.5194091796875 747 1995
0 Female 0.0386123657226562 0.3505859375 748 1995
0 Female 0.0335235595703125 0.46826171875 749 1995
0 Male 0.0233306884765625 0.5517578125 750 1995
0 Female 0.107315063476562 0.25 751 1995
0 Female 0.107315063476562 0.25 752 1995
0 Male 0.192230224609375 0.45361328125 753 1995
0 Male 0.0983409881591797 0.353759765625 754 1995
0 Male 0.05889892578125 0.3564453125 755 1995
0 Female 0 0.51806640625 756 1995
0 Male 0.0204010009765625 0.5830078125 757 1995
0 Female 0.06591796875 0.5859375 758 1995
0 Male 0.0608711242675781 0.44677734375 759 1995
0 Female 0.0826148986816406 0.438720703125 760 1995
0 Male 0.0777664184570312 0.3876953125 761 1995
0 Female 0.0511970520019531 0.41748046875 762 1995
0 Female 0.0511970520019531 0.41748046875 763 1995
0 Female 0.0908012390136719 0.326904296875 764 1995
0 Female 0.0908012390136719 0.326904296875 765 1995
0 Male 0.056915283203125 0.373046875 766 1995
0 Male 0.056915283203125 0.373046875 767 1995
0 Female 0.025543212890625 0.57958984375 768 1995
0 Female 0.0186843872070312 0.68505859375 769 1995
0 Male 0.070556640625 0.59619140625 770 1995
0 Female 0.0937910079956055 0.286376953125 771 1995
0 Female 0.0308990478515625 0.3916015625 772 1995
0 Male 0.0712890625 0.4765625 773 1995
0 Male 0.040802001953125 0.3759765625 774 1995
0 Male 0.0812692642211914 0.530517578125 775 1995
0 Male 0.0463676452636719 0.4140625 776 1995
0 Female 0.0802040100097656 0.549072265625 777 1995
0 Female 0.0923471450805664 0.463623046875 778 1995
0 Male 0.113059997558594 0.373046875 779 1995
0 Female 0.07177734375 0.545654296875 780 1995
0 Female 0.0494804382324219 0.3515625 781 1995
0 Female 0.0839462280273438 0.5194091796875 782 1995
0 Male 0.192230224609375 0.45361328125 783 1995
0 Female 0.0983409881591797 0.353759765625 784 1995
0 Female 0.123386383056641 0.37451171875 785 1995
0 Female 0.05889892578125 0.3564453125 786 1995
0 Female 0 0.51806640625 787 1995
0 Male 0.0618896484375 0.38525390625 788 1995
0 Male 0.0836715698242188 0.37939453125 789 1995
