femLRS maleLRS jSurv sex f_coeff immGG DFEs id cohort socdam socsire brood pair
NA NA 0 Female 0.06591796875 0.5859375 0.764568435380087 177 1993 147 243 326 7
NA NA 0 Male 0.056915283203125 0.373046875 0.888507181489573 494 1993 288 279 689 12
NA NA 0 Female 0.056915283203125 0.373046875 0.888507181489573 509 1993 288 279 689 12
NA NA 0 Female 0 0.79296875 0.847194266119744 166 1993 37 144 690 361
NA NA 0 Female 0.112786531448364 0.35546875 -1.46632899459064 1323 2000 1169 934 622 347
NA NA 0 Male 0 0.7222900390625 -1.30107733311133 1318 2000 1024 1235 691 367
NA NA 0 Female 0.105484008789062 0.44775390625 -1.38370316385099 1541 2000 1366 692 80 40
NA NA 0 Male 0.105484008789062 0.44775390625 -1.38370316385099 1546 2000 1366 692 80 40
NA NA 0 Male 0.0973854064941406 0.63330078125 -1.2597644177415 1428 2000 163 276 692 368
NA NA 0 Male 0.0116653442382812 0.6552734375 -1.2597644177415 815 2000 163 276 692 368
NA NA 0 Female 0.0740036964416504 0.41339111328125 -1.21845150237167 1429 2000 753 1202 81 39
NA NA 0 Female 0.0740036964416504 0.41339111328125 -1.21845150237167 1444 2000 753 1202 81 39
NA NA 0 Female 0.0740036964416504 0.41339111328125 -1.21845150237167 1446 2000 753 1202 81 39
NA NA 0 Male 0.0419259071350098 0.4898681640625 -1.05319984089236 1317 2000 823 1017 693 75
NA NA 0 Male 0.0971879959106445 0.354736328125 -1.05319984089236 1433 2000 823 1017 693 75
NA NA 0 Male 0.0971879959106445 0.354736328125 -1.05319984089236 1440 2000 823 1017 693 75
NA NA 0 Male 0 0.708740234375 -0.970574010152704 1181 2000 43 854 694 226
NA NA 0 Female 0 0.708740234375 -0.970574010152704 1183 2000 43 854 694 226
NA NA 0 Male 0 0.7254638671875 -0.970574010152704 1326 2000 43 854 694 226
NA NA 0 Female 0.0824184417724609 0.39501953125 -0.887948179413047 1431 2000 705 468 82 36
NA NA 0 Female 0.0824184417724609 0.39501953125 -0.887948179413047 1445 2000 705 468 82 36
NA NA 0 Male 0.0824184417724609 0.39501953125 -0.887948179413047 1447 2000 705 468 82 36
NA NA 0 Male 0.0633082389831543 0.4593505859375 -0.929261094782876 1324 2000 1123 1021 327 224
NA NA 0 Male 0.077126145362854 0.33221435546875 -0.846635264043219 1421 2000 1204 1201 695 205
NA NA 0 Female 0.077126145362854 0.33221435546875 -0.846635264043219 1432 2000 1204 1201 695 205
NA NA 0 Female 0.077126145362854 0.33221435546875 -0.846635264043219 1439 2000 1204 1201 695 205
NA NA 0 Male 0 0.69342041015625 0.18618762020249 1425 2000 1305 40 696 346
NA NA 0 Female 0.0312725305557251 0.587432861328125 0.392752197051632 1543 2000 753 1202 697 39
NA NA 0 Male 0.0740036964416504 0.41339111328125 0.392752197051632 1437 2000 753 1202 697 39
NA NA 0 Female 0.0846147537231445 0.434234619140625 0.392752197051632 1545 2000 1409 1268 328 225
NA NA 0 Male 0.0846147537231445 0.434234619140625 0.392752197051632 1547 2000 1409 1268 328 225
NA NA 0 Male 0 0.708740234375 0.434065112421461 1182 2000 43 854 329 226
NA NA 0 Male 0 0.708740234375 0.434065112421461 1185 2000 43 854 329 226
NA NA 0 Female 0.105484008789062 0.44775390625 0.434065112421461 1542 2000 1366 692 698 40
NA NA 0 Female 0.105484008789062 0.44775390625 0.434065112421461 1544 2000 1366 692 698 40
NA NA 0 Male 0.0971879959106445 0.354736328125 0.558003858530946 1422 2000 823 1017 330 75
NA NA 0 Male 0.0852866172790527 0.4312744140625 0.558003858530946 1423 2000 1024 1235 699 367
NA NA 0 Female 0 0.7222900390625 0.558003858530946 1321 2000 1024 1235 699 367
NA NA 0 Female 0.0812168121337891 0.401123046875 1.09507175833871 1320 2000 705 1203 700 369
NA NA 0 Male 0.0711326599121094 0.36181640625 1.42557508129734 1322 2000 752 1120 83 68
NA NA 0 Female 0.0711326599121094 0.36181640625 1.42557508129734 1325 2000 752 1120 83 68
NA NA 0 Male 0.141558647155762 0.40826416015625 1.38426216592751 1427 2000 1169 1267 701 70
NA NA 0 Male 0.141558647155762 0.40826416015625 1.38426216592751 1436 2000 1169 1267 701 70
NA NA 0 Male 0.0804681777954102 0.42352294921875 1.38426216592751 1443 2000 1169 1267 701 70
NA NA 0 Female 0.0994973182678223 0.40240478515625 1.63213965814648 1426 2000 1305 40 702 346
NA NA 0 Male 0 0.69342041015625 1.63213965814648 1435 2000 1305 40 702 346
NA NA 0 Female 0.0994973182678223 0.40240478515625 1.63213965814648 1442 2000 1305 40 702 346
NA NA 0 Female 0.086341381072998 0.470947265625 1.63213965814648 1430 2000 753 1202 703 39
NA NA 0 Male 0.0747010707855225 0.37841796875 -1.34239024848116 1466 2001 1024 1197 84 69
NA NA 0 Male 0.047682523727417 0.4686279296875 -1.17713858700185 1337 2001 1169 1267 85 70
NA NA 0 Female 0.256876945495605 0.71923828125 -1.30107733311133 1335 2001 1180 1121 86 71
NA NA 0 Male 0.0379910469055176 0.526123046875 -1.30107733311133 1340 2001 1180 1121 86 71
NA NA 0 Female 0.0379910469055176 0.526123046875 -1.30107733311133 1341 2001 1180 1121 86 71
NA NA 0 Female 0.0542196035385132 0.49041748046875 -0.887948179413047 1463 2001 1316 1168 88 72
NA NA 0 Female 0.0621376037597656 0.44903564453125 -0.887948179413047 1468 2001 1316 1168 88 72
NA NA 0 Male 0.0514075756072998 0.44482421875 -0.846635264043219 1703 2001 1536 695 89 73
NA NA 0 Male 0.0514075756072998 0.44482421875 -0.846635264043219 1705 2001 1536 695 89 73
NA NA 0 Female 0.0514075756072998 0.44482421875 -0.846635264043219 1706 2001 1536 695 89 73
NA NA 0 Male 0 0.660400390625 -0.764009433303562 1465 2001 44 1203 90 74
NA NA 0 Male 0 0.660400390625 -0.764009433303562 1469 2001 44 1203 90 74
NA NA 0 Female 0.0747010707855225 0.37841796875 0.516690943161117 1457 2001 1024 1197 704 69
NA NA 0 Female 0.0747010707855225 0.37841796875 0.516690943161117 1460 2001 1024 1197 704 69
NA NA 0 Male 0.0972590856254101 0.504226684570312 -0.350880279605279 1980 2005 1795 1911 705 370
NA NA 0 Male 0.0972590856254101 0.504226684570312 -0.350880279605279 1992 2005 1795 1911 705 370
NA NA 0 Male 0.0972590856254101 0.504226684570312 -0.350880279605279 2004 2005 1795 1911 705 370
NA NA 0 Male 0.0580612607300282 0.502105712890625 -0.350880279605279 2082 2005 1795 1911 705 370
NA NA 0 Female 0.038279801607132 0.5670166015625 -0.350880279605279 1975 2005 1732 2062 706 80
NA NA 0 Female 0.038279801607132 0.5670166015625 -0.350880279605279 1988 2005 1732 2062 706 80
NA NA 0 Female 0.038279801607132 0.5670166015625 -0.350880279605279 2000 2005 1732 2062 706 80
NA NA 0 Female 0.0502558685839176 0.547615051269531 -0.103002787386308 1982 2005 1644 1727 707 371
NA NA 0 Male 0.0502558685839176 0.547615051269531 -0.103002787386308 1994 2005 1644 1727 707 371
NA NA 0 Female 0.0502558685839176 0.547615051269531 -0.103002787386308 2006 2005 1644 1727 707 371
NA NA 0 Male 0.16231407225132 0.49798583984375 0.0622488740930052 1978 2005 1642 2063 708 372
NA NA 0 Female 0.16231407225132 0.49798583984375 0.0622488740930052 1990 2005 1642 2063 708 372
NA NA 0 Male 0.0458742659538984 0.558347702026367 0.0622488740930052 2236 2005 1642 2063 708 372
NA NA 0 Male 0.0458742659538984 0.558347702026367 0.0622488740930052 2237 2005 1642 2063 708 372
NA NA 0 Female 0.0651671886444092 0.520858764648438 -0.433506110344935 1973 2005 1792 1304 332 227
NA NA 0 Male 0.060905933380127 0.58953857421875 0.0622488740930052 1854 2005 1600 1344 93 77
NA NA 0 Female 0.060905933380127 0.58953857421875 0.0622488740930052 1870 2005 1600 1344 93 77
NA NA 0 Male 0.060905933380127 0.58953857421875 0.0622488740930052 1882 2005 1600 1344 93 77
NA NA 0 Male 0.0235463529825211 0.638839721679688 0.103561789462834 1845 2005 1643 1382 709 98
NA NA 0 Female 0 0.73431396484375 0.103561789462834 1521 2005 47 1728 331 100
NA NA 0 Female 0 0.73431396484375 0.103561789462834 1523 2005 47 1728 331 100
NA NA 0 Female 0.112559884786606 0.49932861328125 0.268813450942147 1842 2005 1453 1514 94 78
NA NA 0 Male 0.0637537837028503 0.45697021484375 0.268813450942147 1671 2005 1453 1514 94 78
NA NA 0 Female 0.0637537837028503 0.45697021484375 0.268813450942147 1672 2005 1453 1514 94 78
NA NA 0 Female 0.0708290785551071 0.465805053710938 0.227500535572319 1858 2005 1475 1539 95 79
NA NA 0 Female 0.0708290785551071 0.465805053710938 0.227500535572319 1873 2005 1475 1539 95 79
NA NA 0 Male 0 0.794769287109375 0.268813450942147 1969 2005 45 1785 710 243
NA NA 0 Male 0 0.790283203125 0.268813450942147 1520 2005 45 1785 710 243
NA NA 0 Female 0 0.794769287109375 0.268813450942147 1997 2005 45 1785 710 243
NA NA 0 Female 0.0447060465812683 0.5335693359375 0.268813450942147 1852 2005 1602 1329 711 97
NA NA 0 Female 0.0447060465812683 0.5335693359375 0.268813450942147 1868 2005 1602 1329 711 97
NA NA 0 Female 0.0447060465812683 0.5335693359375 0.268813450942147 1881 2005 1602 1329 711 97
NA NA 0 Male 0 0.724956512451172 0.268813450942147 2070 2005 46 1937 712 102
NA NA 0 Female 0 0.724956512451172 0.268813450942147 2075 2005 46 1937 712 102
NA NA 0 Male 0 0.779937744140625 0.268813450942147 1877 2005 46 1937 712 102
NA NA 0 Female 0 0.724956512451172 0.268813450942147 2084 2005 46 1937 712 102
NA NA 0 Female 0.0362139940261841 0.62017822265625 0.268813450942147 1839 2005 1641 1557 713 373
NA NA 0 Female 0.152386605739594 0.56585693359375 0.268813450942147 1856 2005 1641 1557 713 373
NA NA 0 Female 0.0362139940261841 0.62017822265625 0.268813450942147 1871 2005 1641 1557 713 373
NA NA 0 Female 0.0362139940261841 0.62017822265625 0.268813450942147 1883 2005 1641 1557 713 373
NA NA 0 Male 0.0446923784911633 0.565547943115234 0.434065112421461 2068 2005 1316 1909 714 101
NA NA 0 Female 0.0446923784911633 0.565547943115234 0.434065112421461 2073 2005 1316 1909 714 101
NA NA 0 Female 0.0446923784911633 0.565547943115234 0.434065112421461 2078 2005 1316 1909 714 101
NA NA 0 Male 0.0663012936711311 0.515007019042969 0.681942604640431 1971 2005 1731 1786 715 103
NA NA 0 Female 0.0663012936711311 0.515007019042969 0.681942604640431 1986 2005 1731 1786 715 103
NA NA 0 Female 0.0663012936711311 0.515007019042969 0.681942604640431 1999 2005 1731 1786 715 103
NA NA 0 Female 0.0663012936711311 0.515007019042969 0.681942604640431 2010 2005 1731 1786 715 103
NA NA 0 Female 0.148245573043823 0.610137939453125 0.599316773900774 1850 2005 1455 1562 716 92
NA NA 0 Male 0.148245573043823 0.610137939453125 0.599316773900774 1865 2005 1455 1562 716 92
NA NA 0 Male 0.148245573043823 0.610137939453125 0.599316773900774 1878 2005 1455 1562 716 92
NA NA 0 Female 0.148245573043823 0.610137939453125 0.599316773900774 1886 2005 1455 1562 716 92
NA NA 0 Male 0.0651671886444092 0.520858764648438 0.764568435380087 1974 2005 1792 1304 717 227
NA NA 0 Female 0.188382893800735 0.545074462890625 0.723255520010259 1660 2005 1502 1557 718 91
NA NA 0 Male 0.188382893800735 0.545074462890625 0.723255520010259 1665 2005 1502 1557 718 91
NA NA 0 Female 0.188382893800735 0.545074462890625 0.723255520010259 1669 2005 1502 1557 718 91
NA NA 0 Female 0.0725813806056976 0.76666259765625 0.764568435380087 1848 2005 1360 1560 719 374
NA NA 0 Female 0.291359961032867 0.49041748046875 1.01244592759906 1663 2005 1503 1471 720 375
NA NA 0 Female 0.291359961032867 0.49041748046875 1.01244592759906 1668 2005 1503 1471 720 375
NA NA 0 Female 0.0606620088219643 0.4923095703125 1.05375884296889 2071 2005 1938 1639 721 376
NA NA 0 Male 0.0606620088219643 0.4923095703125 1.05375884296889 2076 2005 1938 1639 721 376
NA NA 0 Male 0.0606620088219643 0.4923095703125 1.05375884296889 2080 2005 1938 1639 721 376
NA NA 0 Female 0.0766917169094086 0.3876953125 1.508200912037 1989 2005 1732 2062 96 80
NA NA 0 Male 0.0838794410228729 0.391082763671875 -0.55744485645442 1553 2001 1420 1201 97 81
NA NA 0 Female 0.0838794410228729 0.391082763671875 -0.55744485645442 1556 2001 1420 1201 97 81
NA NA 0 Female 0.0649069547653198 0.390380859375 -0.350880279605279 1704 2001 1540 696 333 228
NA NA 0 Male 0.0419259071350098 0.4898681640625 0.516690943161117 1351 2002 823 1017 98 75
NA NA 0 Female 0.0392484664916992 0.55987548828125 0.558003858530946 1570 2002 1451 1304 722 232
NA NA 0 Female 0.0392484664916992 0.55987548828125 0.558003858530946 1581 2002 1451 1304 722 232
NA NA 0 Male 0.0608105659484863 0.5391845703125 0.558003858530946 1589 2002 1451 1304 722 232
NA NA 0 Male 0.0392484664916992 0.55987548828125 0.558003858530946 1595 2002 1451 1304 722 232
NA NA 0 Female 0.30978137254715 0.42352294921875 0.723255520010259 1573 2002 1453 1448 723 377
NA NA 0 Female 0.30978137254715 0.42352294921875 0.723255520010259 1583 2002 1453 1448 723 377
NA NA 0 Female 0.30978137254715 0.42352294921875 0.723255520010259 1591 2002 1453 1448 723 377
NA NA 0 Male 0.0535163879394531 0.49737548828125 0.764568435380087 1486 2002 1333 1329 99 82
NA NA 0 Female 0.0535163879394531 0.49737548828125 0.764568435380087 1496 2002 1333 1329 99 82
NA NA 0 Female 0 0.859619140625 0.764568435380087 1349 2002 44 1203 724 74
NA NA 0 Male 0 0.660400390625 0.764568435380087 1494 2002 44 1203 724 74
NA NA 0 Female 0 0.660400390625 0.764568435380087 1500 2002 44 1203 724 74
NA NA 0 Male 0.0523055791854858 0.490142822265625 0.764568435380087 1574 2002 1454 1314 725 85
NA NA 0 Female 0.0637537837028503 0.45697021484375 0.764568435380087 1585 2002 1454 1314 725 85
NA NA 0 Male 0.0523055791854858 0.490142822265625 0.764568435380087 1593 2002 1454 1314 725 85
NA NA 0 Female 0.0523055791854858 0.490142822265625 0.764568435380087 1598 2002 1454 1314 725 85
NA NA 0 Female 0.0804681777954102 0.42352294921875 0.764568435380087 1480 2002 1169 1267 726 70
NA NA 0 Female 0.0804681777954102 0.42352294921875 0.764568435380087 1490 2002 1169 1267 726 70
NA NA 0 Male 0.0804681777954102 0.42352294921875 0.764568435380087 1498 2002 1169 1267 726 70
NA NA 0 Male 0.0857935845851898 0.46881103515625 0.805881350749916 1712 2002 1551 1122 727 378
NA NA 0 Male 0.0857935845851898 0.46881103515625 0.805881350749916 1719 2002 1551 1122 727 378
NA NA 0 Female 0.0857935845851898 0.46881103515625 0.805881350749916 1723 2002 1551 1122 727 378
NA NA 0 Female 0.0864404439926147 0.48175048828125 0.888507181489573 1481 2002 1332 1270 336 231
NA NA 0 Female 0.0864404439926147 0.48175048828125 0.888507181489573 1492 2002 1332 1270 336 231
NA NA 0 Male 0.0899135768413544 0.347518920898438 0.929820096859401 1709 2002 1549 934 728 379
NA NA 0 Female 0.0779668092727661 0.412322998046875 1.01244592759906 1579 2002 1450 1235 100 83
NA NA 0 Male 0.0779668092727661 0.412322998046875 1.01244592759906 1588 2002 1450 1235 100 83
NA NA 0 Female 0.0834315866231918 0.47064208984375 1.09507175833871 1902 2002 1700 1539 729 380
NA NA 0 Male 0.0834315866231918 0.47064208984375 1.09507175833871 1905 2002 1700 1539 729 380
NA NA 0 Female 0.0834315866231918 0.47064208984375 1.09507175833871 1908 2002 1700 1539 729 380
NA NA 0 Female 0.093768298625946 0.41839599609375 1.13638467370854 1569 2002 1366 1304 730 381
NA NA 0 Male 0.093768298625946 0.41839599609375 1.13638467370854 1580 2002 1366 1304 730 381
NA NA 0 Female 0.0670806169509888 0.474884033203125 1.38426216592751 1576 2002 1456 1315 731 86
NA NA 0 Male 0.0621376037597656 0.44903564453125 1.38426216592751 1483 2002 1316 1168 337 72
NA NA 0 Female 0.0386239290237427 0.57513427734375 1.92133006573528 1575 2002 1455 1328 732 233
NA NA 0 Female 0.0386239290237427 0.57513427734375 1.92133006573528 1587 2002 1455 1328 732 233
NA NA 0 Male 0.0386239290237427 0.57513427734375 1.92133006573528 1594 2002 1455 1328 732 233
NA NA 0 Male 0.0887405872344971 0.4520263671875 1.96264298110511 1479 2002 1024 1201 733 382
NA NA 0 Male 0.0819287300109863 0.40667724609375 1.96264298110511 1488 2002 1024 1201 733 382
NA NA 0 Male 0.113871425390244 0.457534790039062 -0.887948179413047 1757 2003 1565 1122 734 383
NA NA 0 Male 0.0747010707855225 0.37841796875 0.516690943161117 1467 2001 1024 1197 704 69
NA NA 0 Male 0.047682523727417 0.4686279296875 0.558003858530946 1334 2001 1169 1267 338 70
NA NA 0 Female 0.047682523727417 0.4686279296875 0.558003858530946 1338 2001 1169 1267 338 70
NA NA 0 Male 0.0804681777954102 0.42352294921875 0.558003858530946 1470 2001 1169 1267 338 70
NA NA 0 Male 0.256876945495605 0.71923828125 0.723255520010259 1336 2001 1180 1178 339 229
NA NA 0 Female 0.256876945495605 0.71923828125 0.723255520010259 1342 2001 1180 1178 339 229
NA NA 0 Female 0.256876945495605 0.71923828125 0.723255520010259 1343 2001 1180 1178 339 229
NA NA 0 Female 0.0838794410228729 0.391082763671875 1.13638467370854 1555 2001 1420 1201 101 81
NA NA 0 Male 0.0826640725135803 0.451416015625 1.13638467370854 1702 2001 1536 1268 102 84
NA NA 0 Female 0.0968230962753296 0.425537109375 1.59082674277665 1554 2001 1366 1303 735 384
NA NA 0 Female 0.0804681777954102 0.42352294921875 2.25183338869391 1462 2001 1169 1267 340 70
NA NA 0 Female 0.0624508857727051 0.4718017578125 -1.09451275626219 1485 2002 1333 1121 736 385
NA NA 0 Male 0.287473917007446 0.4295654296875 -1.09451275626219 1495 2002 1333 1121 736 385
NA NA 0 Male 0.0595191717147827 0.49273681640625 -1.09451275626219 1501 2002 1333 1121 736 385
NA NA 0 Male 0.106948137283325 0.33056640625 -1.05319984089236 1572 2002 1169 1267 737 70
NA NA 0 Female 0.0804681777954102 0.42352294921875 -1.05319984089236 1489 2002 1169 1267 737 70
NA NA 0 Male 0.106948137283325 0.33056640625 -1.05319984089236 1590 2002 1169 1267 737 70
NA NA 0 Male 0.106948137283325 0.33056640625 -1.05319984089236 1596 2002 1169 1267 737 70
NA NA 0 Male 0.0335774421691895 0.58056640625 -1.01188692552253 1350 2002 1180 1178 341 229
NA NA 0 Male 0.0710224807262421 0.5985107421875 -0.970574010152704 1584 2002 1454 1314 103 85
NA NA 0 Female 0.0523055791854858 0.490142822265625 -0.970574010152704 1592 2002 1454 1314 103 85
NA NA 0 Male 0.0523055791854858 0.490142822265625 -0.970574010152704 1597 2002 1454 1314 103 85
NA NA 0 Female 0.0346338748931885 0.5599365234375 -0.929261094782876 1567 2002 1449 1269 738 88
NA NA 0 Male 0.0346338748931885 0.5599365234375 -0.929261094782876 1577 2002 1449 1269 738 88
NA NA 0 Male 0.0971879959106445 0.354736328125 1.09507175833871 1458 2001 823 1017 739 75
NA NA 0 Male 0.0971879959106445 0.354736328125 1.09507175833871 1461 2001 823 1017 739 75
NA NA 0 Female 0.0542196035385132 0.49041748046875 1.05375884296889 1459 2001 1316 1168 740 72
NA NA 0 Male 0.0542196035385132 0.49041748046875 1.05375884296889 1464 2001 1316 1168 740 72
NA NA 0 Male 0 0.859619140625 1.05375884296889 1339 2001 44 1203 104 74
NA NA 0 Female 0 0.660400390625 -0.970574010152704 1484 2002 44 1203 741 74
NA NA 0 Male 0 0.660400390625 -0.970574010152704 1493 2002 44 1203 741 74
NA NA 0 Male 0.0892805457115173 0.460693359375 -0.887948179413047 1711 2002 1551 1122 742 378
NA NA 0 Female 0.0814997553825378 0.3758544921875 -0.805322348673391 1710 2002 1550 1408 743 386
NA NA 0 Male 0.0892805457115173 0.460693359375 -0.887948179413047 1718 2002 1551 1122 742 378
NA NA 0 Female 0.0814997553825378 0.3758544921875 -0.805322348673391 1717 2002 1550 1408 743 386
NA NA 0 Male 0.0814997553825378 0.3758544921875 -0.805322348673391 1722 2002 1550 1408 743 386
NA NA 0 Male 0 0.689208984375 -0.764009433303562 1571 2002 1452 40 744 230
NA NA 0 Female 0 0.689208984375 -0.764009433303562 1582 2002 1452 40 744 230
NA NA 0 Male 0.0779668092727661 0.412322998046875 -0.805322348673391 1568 2002 1450 1235 105 83
NA NA 0 Male 0.0779668092727661 0.412322998046875 -0.805322348673391 1578 2002 1450 1235 105 83
